,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0030005,5.689837803,0.326799283,0.793955375,0.411609133,0.680625937,NA
FBgn0030016,4.404594182,-0.076205435,0.99705868,-0.076430241,0.939076812,NA
FBgn0030027,4.202931284,-0.311402788,0.911030093,-0.341813943,0.732490916,NA
FBgn0030029,6.230800969,0.129538356,0.758052839,0.170883017,0.864315751,NA
FBgn0030041,86.86960624,-1.177074937,1.005675437,-1.170432222,NA,NA
FBgn0030050,4.121507164,-2.253632779,1.054761548,-2.136627736,0.032628282,NA
FBgn0030085,1.791061185,-0.598561012,1.33155816,-0.44951924,0.653057132,NA
FBgn0030107,1.928365297,0.492483849,1.366173756,0.36048405,0.718485182,NA
FBgn0030117,3.117186009,0.410573689,1.538725176,0.266827173,0.789602232,NA
FBgn0030148,3.062475398,-0.389737336,0.973056139,-0.400529137,0.688766827,NA
FBgn0030172,1.618527024,1.381633246,1.549429549,0.891704465,0.37255136,NA
FBgn0030173,2.413997327,2.265666001,1.448729337,1.563898751,0.117841348,NA
FBgn0030174,5.633131841,0.098996175,0.841586004,0.117630491,0.906360444,NA
FBgn0030182,3.133862254,0.016143669,1.007469649,0.016023975,0.987215265,NA
FBgn0030187,2.801809614,0.741543498,1.097258757,0.675814609,0.499158358,NA
FBgn0030207,3.368842983,0.760350942,1.000299396,0.760123364,0.447180848,NA
FBgn0030219,1.679143619,1.359819003,1.486489095,0.914785724,0.360304131,NA
FBgn0030244,6.825766797,1.227726347,0.805478529,1.524219831,0.127453806,NA
FBgn0030249,8.294705792,-1.340520616,0.813145213,-1.648562391,0.099237319,NA
FBgn0030261,2.503061024,0.464706867,1.11381076,0.417222462,0.676515697,NA
FBgn0030270,7.805527033,-0.113201106,0.656389839,-0.172460174,0.863075768,NA
FBgn0030272,7.609349906,0.311232014,0.643755134,0.48346335,0.628766777,NA
FBgn0030296,1.639486224,1.403142684,1.441553923,0.973354282,0.330377252,NA
FBgn0030298,1.5101916,-1.466734597,1.715103564,-0.855187189,0.392447527,NA
FBgn0030302,1.703490262,0.62529766,1.56164011,0.40041086,0.688853927,NA
FBgn0030313,4.90132368,-0.814186982,0.936773736,-0.86913942,0.384770878,NA
FBgn0030338,2.652749855,-0.611354576,1.089808158,-0.56097449,0.574814928,NA
FBgn0030359,5.186007952,0.202314968,0.835957206,0.242015939,0.808767813,NA
FBgn0030394,7.349157534,-0.42503467,0.708437982,-0.599960309,0.548532688,NA
FBgn0030399,8.137413264,0.229763816,0.731679526,0.314022476,0.753503968,NA
FBgn0030425,6.263387088,0.338774726,0.736842883,0.459765214,0.645684755,NA
FBgn0030429,3.664611742,0.632732473,0.906307896,0.698142955,0.485087797,NA
FBgn0030438,5.902243578,-0.706399397,0.754141145,-0.936693882,0.348916044,NA
FBgn0030449,1.683570317,-0.444029705,1.355391744,-0.327602486,0.743212242,NA
FBgn0030455,3.739273172,-0.579306617,0.971602805,-0.596238107,0.551016172,NA
FBgn0030459,7.947386915,0.007966595,0.664782984,0.011983753,0.990438577,NA
FBgn0030477,3.937813436,0.214538824,0.935741132,0.229271555,0.818657861,NA
FBgn0030483,4.503181856,0.060988544,0.917186996,0.066495213,0.946983569,NA
FBgn0030508,8.204172101,0.418699945,0.634741583,0.659638436,0.509485883,NA
FBgn0030525,5.046827237,0.16876688,0.797733339,0.211558012,0.832451869,NA
FBgn0030536,2.720008119,0.519255744,1.191515251,0.435794459,0.662985864,NA
FBgn0030551,2.507689706,0.82785212,1.123295517,0.736985154,0.461131377,NA
FBgn0030558,2.003655045,-0.019072406,1.437906632,-0.013264009,0.989417162,NA
FBgn0030559,5.201995905,-0.674848796,0.90819469,-0.743066221,0.457441589,NA
FBgn0030569,2.270455116,0.847952019,1.162365475,0.729505511,0.465692498,NA
FBgn0030586,6.145918086,-0.220268396,0.814228295,-0.270524123,0.786757061,NA
FBgn0030587,7.478581633,0.998743077,0.811742435,1.230369429,0.218558796,NA
FBgn0030589,2.65403967,0.219041456,1.189135404,0.184202283,0.853854769,NA
FBgn0030591,4.645996472,-0.331085458,0.852907965,-0.388184273,0.697879671,NA
FBgn0030595,2.566785075,1.382462419,1.234051267,1.120263359,0.262601551,NA
FBgn0030599,5.260085233,-0.511344223,0.773561941,-0.66102557,0.508595915,NA
FBgn0030614,1.222267856,0.540110233,1.787176495,0.302214266,0.76248873,NA
FBgn0030634,8.035221668,-2.030757979,0.872345419,-2.327928749,0.019915887,NA
FBgn0030641,5.02348213,-0.502358667,0.944622301,-0.531809027,0.59485827,NA
FBgn0030663,3.262190737,0.58966296,1.07261559,0.549743044,0.582495629,NA
FBgn0030665,6.406447452,-0.46341346,0.732337674,-0.632786591,0.526873014,NA
FBgn0030684,5.930664846,-0.706534804,0.706518113,-1.000023625,0.317299075,NA
FBgn0030688,4.500649198,0.902286121,0.834795985,1.080846262,0.279765506,NA
FBgn0030697,3.348841491,0.725707746,1.090364073,0.665564617,0.505689429,NA
FBgn0030715,1.517180375,-0.607420803,1.493411368,-0.406733748,0.684203551,NA
FBgn0030729,1.595715089,-0.129399873,1.525753633,-0.084810464,0.932412075,NA
FBgn0030756,2.922474992,-0.50722367,1.020001964,-0.49727715,0.618993623,NA
FBgn0030763,3.700904158,-1.597862614,1.010370514,-1.58146204,0.113772432,NA
FBgn0030770,4.185485854,-0.079220481,0.889299459,-0.089081894,0.929016826,NA
FBgn0030778,1.748577046,1.345416137,1.463198651,0.919503402,0.357832327,NA
FBgn0030798,1.915114707,1.707429493,1.632641867,1.045807735,0.295649809,NA
FBgn0030815,1.647759125,1.607199616,1.451583871,1.107204102,0.268205695,NA
FBgn0030817,7.675137218,0.671040747,0.733667675,0.914638562,0.360381407,NA
FBgn0030846,4.563944819,-0.038929659,0.853401914,-0.045617028,0.963615497,NA
FBgn0030870,1.84213993,0.450420505,1.479630411,0.304414198,0.760812352,NA
FBgn0030880,13.00505039,-7.276592261,3.633760622,-2.002496317,NA,NA
FBgn0030881,5.499129851,0.537865087,0.740922263,0.725939971,0.467875571,NA
FBgn0030887,1.670668734,-1.279995497,1.469608532,-0.870977181,0.383766612,NA
FBgn0030895,3.03233848,-0.948850839,1.003905169,-0.94515983,0.344577284,NA
FBgn0030914,2.150091118,0.303878182,1.136720636,0.267328816,0.789216002,NA
FBgn0030926,1.437694149,1.01526871,1.491697523,0.680612989,0.496116406,NA
FBgn0030929,7.254615274,0.030228284,0.639883231,0.047240313,0.962321698,NA
FBgn0030933,6.558469171,-0.040637697,0.673907068,-0.060301633,0.951915401,NA
FBgn0030935,1.828592001,2.141556452,1.544897282,1.386212842,0.165681921,NA
FBgn0030936,5.543099203,-0.394086632,0.812657872,-0.484935476,0.627722116,NA
FBgn0030940,3.43559145,0.329461718,1.2096608,0.272358762,0.785346178,NA
FBgn0030964,2.091306367,2.447275513,1.439954391,1.699550714,0.089215468,NA
FBgn0030976,2.848954912,-0.45875167,1.112737776,-0.412272936,0.680139383,NA
FBgn0030998,2.680352095,-0.198159234,1.07437787,-0.184440912,0.853667577,NA
FBgn0030999,1.670390118,-0.396265138,1.649325394,-0.24025892,0.810129539,NA
FBgn0031000,1.509239907,0.674547655,1.46072521,0.461789562,0.644232237,NA
FBgn0031001,3.893743591,0.070801857,0.969246478,0.073048351,0.941767642,NA
FBgn0031004,2.045075369,0.57072964,1.536525285,0.371441749,0.710308535,NA
FBgn0031005,1.733000978,-0.081851838,1.392304698,-0.058788739,0.953120378,NA
FBgn0031010,6.786417692,-0.712412394,0.706390763,-1.008524504,0.31320273,NA
FBgn0031065,4.205683966,0.212001119,0.872551153,0.242966981,0.808030977,NA
FBgn0031086,6.017681855,0.327341455,0.759105181,0.431220156,0.666308299,NA
FBgn0031088,6.197000215,0.46325864,0.947105275,0.489131094,0.624748889,NA
FBgn0031108,2.438448606,-0.663348674,1.138931792,-0.582430554,0.560276706,NA
FBgn0031111,2.596624855,-0.445460656,1.066464766,-0.417698428,0.676167622,NA
FBgn0031128,8.57175385,-0.594345771,0.606164613,-0.980502257,0.326838256,NA
FBgn0031164,3.617964117,0.524983398,0.998452076,0.525797292,0.599029056,NA
FBgn0031171,5.229308612,0.227113623,0.798452417,0.284442277,0.776071464,NA
FBgn0031181,3.760147998,0.682757481,0.930954813,0.733394868,0.463317629,NA
FBgn0031197,1.980383701,0.264453883,1.22447,0.215974163,0.829007887,NA
FBgn0031208,3.147227669,0.304291781,1.168902332,0.260322674,0.794614884,NA
FBgn0031214,8.185313251,-0.275361018,0.651756467,-0.422490657,0.672666918,NA
FBgn0031232,5.29019938,0.38669905,0.801079433,0.48272248,0.6292928,NA
FBgn0031235,2.887715082,-0.459632583,1.060377872,-0.433461123,0.664679804,NA
FBgn0031240,6.510504949,0.241866798,0.699046983,0.345995053,0.729346432,NA
FBgn0031248,2.239031956,0.179355445,1.219315821,0.147095151,0.883056917,NA
FBgn0031251,6.033513926,0.954080989,0.8180654,1.166264932,0.243507347,NA
FBgn0031264,6.765020027,-0.069656158,0.719909607,-0.096756811,0.922919523,NA
FBgn0031275,1.51659736,-0.471452861,1.395407636,-0.337860314,0.735468456,NA
FBgn0031283,8.131508463,-0.16026214,0.621083302,-0.258036465,0.796378765,NA
FBgn0031288,2.526280721,0.3590234,1.215910281,0.295271292,0.767786645,NA
FBgn0031289,3.620950613,-0.392868322,0.904117103,-0.434532563,0.663901754,NA
FBgn0031294,1.736939465,-0.173281652,1.38570526,-0.125049429,0.900484419,NA
FBgn0031301,4.474248284,-0.444724266,0.843868197,-0.527006786,0.598188876,NA
FBgn0031306,2.692282996,1.408322364,1.173589297,1.200012958,0.230134308,NA
FBgn0031343,2.962428271,-0.076094218,1.084058763,-0.070193813,0.944039399,NA
FBgn0031347,2.678859321,0.21443715,1.05867191,0.20255298,0.839484445,NA
FBgn0031365,1.591500208,-0.353803699,1.606555355,-0.220225029,0.825695905,NA
FBgn0031388,5.527875663,-0.391959501,0.855947706,-0.457924588,0.647006621,NA
FBgn0031393,2.255016135,0.028981027,1.229917347,0.023563394,0.981200872,NA
FBgn0031412,5.455028684,3.162865937,1.044277988,3.0287586,0.002455608,NA
FBgn0031417,3.314023924,0.014000498,1.031977474,0.01356667,0.989175695,NA
FBgn0031429,8.359830143,-0.262229893,0.634991266,-0.412966141,0.679631421,NA
FBgn0031432,4.553183498,0.376274128,0.805348765,0.467218855,0.640343305,NA
FBgn0031466,2.078427547,-0.439940863,1.435074744,-0.306563031,0.759175997,NA
FBgn0031467,4.564701365,0.877942346,0.829649827,1.058208316,0.289960481,NA
FBgn0031468,4.169238761,-0.675444716,1.054176124,-0.640732322,0.52169661,NA
FBgn0031469,2.605704146,0.599683328,1.134507824,0.528584568,0.597093668,NA
FBgn0031473,2.819414289,0.279354896,1.030270013,0.271147265,0.78627777,NA
FBgn0031476,6.517902044,-0.891261069,0.870082853,-1.024340458,0.305674495,NA
FBgn0031501,3.970317285,-0.406665553,0.867856982,-0.46858591,0.639365651,NA
FBgn0031514,3.449123273,-0.683145064,0.980027378,-0.697067326,0.485760661,NA
FBgn0031517,7.063502483,-0.30118232,0.772414446,-0.389923209,0.696593331,NA
FBgn0031528,1.945897016,1.229628713,1.418811896,0.866660842,0.386127867,NA
FBgn0031542,2.037971568,-0.015786833,1.269048785,-0.012439895,0.990074656,NA
FBgn0031545,3.408494689,-0.102016901,1.018181555,-0.100195196,0.92018936,NA
FBgn0031546,2.579271708,-1.460313587,1.11896325,-1.305059471,0.191872598,NA
FBgn0031560,4.516758257,-1.947362616,0.917350165,-2.122812738,0.033769547,NA
FBgn0031561,5.982078239,-0.419193429,0.81036124,-0.517292053,0.604952301,NA
FBgn0031579,2.94078552,0.330453411,1.025197305,0.322331525,0.747201553,NA
FBgn0031581,6.297593313,-0.348131385,0.756513583,-0.460178631,0.645388008,NA
FBgn0031620,4.714293671,0.02224025,1.022874441,0.021742893,0.982653048,NA
FBgn0031623,3.952595044,-0.028637127,1.002280675,-0.028571964,0.977205972,NA
FBgn0031632,5.089254889,-0.593804481,0.890493627,-0.666826199,0.504883156,NA
FBgn0031634,6.570898044,0.981096848,0.735884471,1.333221296,0.182459193,NA
FBgn0031636,2.346206294,1.195743887,1.2683008,0.942792031,0.345787289,NA
FBgn0031646,6.372955848,-1.157397639,0.792294562,-1.460817345,0.144065574,NA
FBgn0031649,1.419166882,-1.092106369,1.531415849,-0.713135083,0.475762172,NA
FBgn0031650,5.180893943,0.385326458,0.79708653,0.483418604,0.628798541,NA
FBgn0031674,3.468499637,0.012265412,0.969017993,0.012657569,0.989900991,NA
FBgn0031697,1.971600294,-0.627206941,1.243498494,-0.504388983,0.613988058,NA
FBgn0031707,6.763718834,1.166312011,0.83366822,1.3990122,0.161809325,NA
FBgn0031716,2.037140292,-0.164855995,1.749860928,-0.094210912,0.924941617,NA
FBgn0031734,3.729044939,-0.562079115,0.913534125,-0.615279823,0.53836994,NA
FBgn0031735,6.55001725,0.199906452,0.713761072,0.280074748,0.779420158,NA
FBgn0031737,8.269537217,-0.50549507,0.608694671,-0.830457525,0.406280153,NA
FBgn0031745,1.939761781,-0.844332685,1.343287399,-0.62855699,0.529639125,NA
FBgn0031747,7.882506616,-0.388632502,0.665681948,-0.583811088,0.559347417,NA
FBgn0031749,5.332392324,-0.312644009,0.775951606,-0.402916892,0.687009364,NA
FBgn0031757,6.937718705,0.078008004,0.69878653,0.111633526,0.911113989,NA
FBgn0031770,5.631908644,0.035831969,0.725997259,0.049355515,0.960635979,NA
FBgn0031778,1.801270248,-1.203928627,1.389017235,-0.866748516,0.386079816,NA
FBgn0031800,4.176500762,0.037272336,0.851939018,0.043750005,0.965103679,NA
FBgn0031801,2.915246535,-0.170275503,1.088280585,-0.15646287,0.875668185,NA
FBgn0031808,3.319881967,-0.827536075,1.089447617,-0.759592349,0.447498294,NA
FBgn0031820,5.538561246,-0.534451262,0.79463133,-0.672577637,0.501216033,NA
FBgn0031826,1.498630345,-0.640321574,1.402313199,-0.456618089,0.647945575,NA
FBgn0031829,7.18925425,0.525113225,0.717526594,0.731837997,0.464267454,NA
FBgn0031837,1.556341999,0.72979121,1.442048973,0.506079352,0.612800945,NA
FBgn0031866,1.912463939,-0.760554401,1.235853823,-0.615408058,0.538285271,NA
FBgn0031869,6.637568677,-0.237605067,0.66279734,-0.358488263,0.71997795,NA
FBgn0031879,3.372136546,-0.70552132,1.006422345,-0.701019134,0.483291075,NA
FBgn0031906,3.046414936,1.935729848,1.147000415,1.687645289,0.09147934,NA
FBgn0031907,7.876472404,-0.163264717,0.652374313,-0.250262332,0.802384485,NA
FBgn0031910,3.83471397,0.60004483,0.93273541,0.643317304,0.52001823,NA
FBgn0031918,3.794408982,0.092570413,0.925609288,0.100010247,0.92033619,NA
FBgn0031923,2.36039529,-4.007451933,1.529294875,-2.620457309,0.008781192,NA
FBgn0031939,5.140974083,-0.318927335,0.7962441,-0.400539652,0.688759084,NA
FBgn0031945,2.326247683,-0.36782178,1.107400773,-0.332148748,0.739776942,NA
FBgn0031959,2.668011712,0.001780421,1.203397447,0.001479495,0.998819534,NA
FBgn0031961,6.814726979,0.180793636,0.679991649,0.265876259,0.79033451,NA
FBgn0031966,2.803974361,0.022371209,1.019436671,0.021944677,0.982492086,NA
FBgn0032021,4.265363117,0.179516849,0.844155277,0.212658564,0.831593288,NA
FBgn0032022,3.617710388,0.262664272,0.966906917,0.271654145,0.785887963,NA
FBgn0032037,3.37160166,-0.381727135,0.975556477,-0.391291683,0.695581646,NA
FBgn0032039,2.306977552,-0.443881879,1.203966,-0.368683068,0.712363971,NA
FBgn0032045,2.143894953,-0.93279432,1.164989883,-0.800688773,0.423311843,NA
FBgn0032048,2.110794608,1.645504142,1.44896882,1.135638062,0.256108073,NA
FBgn0032049,1.744070717,-1.076286589,1.628390804,-0.660951036,0.508643715,NA
FBgn0032057,4.70397461,0.619395343,0.833420045,0.743197078,0.457362372,NA
FBgn0032058,2.232990919,-0.107049955,1.267677192,-0.084445753,0.932702032,NA
FBgn0032061,6.401610422,0.402659692,0.68959688,0.583905908,0.559283618,NA
FBgn0032074,5.061793022,0.171377924,0.828082749,0.206957486,0.836043061,NA
FBgn0032075,3.661549589,1.057912413,1.032709981,1.024404172,0.305644412,NA
FBgn0032086,2.273171354,0.094217739,1.121645338,0.083999582,0.933056764,NA
FBgn0032088,5.832490431,1.045552206,0.825176443,1.267065019,0.205132042,NA
FBgn0032095,2.531169029,-0.124087996,1.099547109,-0.112853734,0.910146517,NA
FBgn0032096,1.686786831,0.535057475,1.587801015,0.336980182,0.73613184,NA
FBgn0032100,1.8974166,-0.14511278,1.267098414,-0.114523685,0.908822672,NA
FBgn0032115,3.748088102,-0.182323419,0.908117506,-0.200770735,0.840877847,NA
FBgn0032116,1.762607446,0.184242722,1.407865062,0.130866748,0.89588072,NA
FBgn0032124,3.470997414,-0.116869556,1.024028389,-0.114127262,0.909136912,NA
FBgn0032129,7.738914341,-0.908981701,0.710025521,-1.2802099,0.200471325,NA
FBgn0032143,6.024878087,0.806481063,0.813494412,0.991378737,0.321500679,NA
FBgn0032151,1.35567874,-1.759970904,1.574877705,-1.117528617,0.263768371,NA
FBgn0032187,2.209582669,0.032783204,1.276449417,0.02568312,0.979510087,NA
FBgn0032211,1.779480941,-0.369155137,1.268410383,-0.291037618,0.771022549,NA
FBgn0032225,2.490620864,0.397943636,1.183814077,0.33615383,0.736754867,NA
FBgn0032260,4.445677233,-0.643648788,0.914261405,-0.70400958,0.481426808,NA
FBgn0032291,4.600462714,0.439113347,0.831517855,0.528086492,0.597439306,NA
FBgn0032309,1.889726713,-0.469277574,1.241115308,-0.378109569,0.7053492,NA
FBgn0032331,5.250767888,-0.838057983,0.821028395,-1.020741777,0.307376796,NA
FBgn0032362,2.173601964,-0.982525289,1.214325296,-0.809112099,0.41845067,NA
FBgn0032364,1.344302701,-0.062407452,1.615009475,-0.038642159,0.96917569,NA
FBgn0032374,4.139960954,0.741847321,0.8698179,0.852876586,0.393727747,NA
FBgn0032375,1.798240566,-1.047699464,1.250573595,-0.837775136,0.402157005,NA
FBgn0032376,1.859019113,2.020873829,1.500271594,1.347005327,0.177978517,NA
FBgn0032414,3.426711337,-0.479453713,0.920309946,-0.520969827,0.602387791,NA
FBgn0032431,5.08872027,-0.594047007,0.767696275,-0.773804727,0.439046277,NA
FBgn0032434,3.00673096,0.951733014,1.197771186,0.794586666,0.426853977,NA
FBgn0032435,3.17882081,0.187062371,0.961253415,0.194602555,0.845704103,NA
FBgn0032437,2.410605143,0.57635217,1.360986558,0.423481163,0.671944239,NA
FBgn0032448,4.599540441,-0.512446163,0.977501213,-0.524240948,0.600110963,NA
FBgn0032464,3.059753291,-0.862354503,1.119008291,-0.770641746,0.44091931,NA
FBgn0032471,3.166250707,0.698545606,1.182564053,0.590704245,0.554718603,NA
FBgn0032484,2.077114015,0.373974793,1.266880895,0.295193332,0.767846195,NA
FBgn0032495,2.266214102,-0.560137624,1.173597581,-0.477282531,0.633160949,NA
FBgn0032582,1.545727046,1.573685862,1.490304784,1.05594901,0.290991511,NA
FBgn0032593,3.918122257,-0.356199363,0.932696712,-0.381902669,0.702533561,NA
FBgn0032612,5.353166807,-0.500715647,1.082181875,-0.462690846,0.643585981,NA
FBgn0032614,1.868989941,1.738640763,1.405583186,1.236953302,0.21610442,NA
FBgn0032629,2.506693658,0.222154734,1.111772219,0.199820368,0.841621071,NA
FBgn0032639,5.640492184,-0.260970058,0.815578981,-0.319981343,0.748982474,NA
FBgn0032645,1.588641941,2.296985957,1.600904364,1.434805232,0.151342607,NA
FBgn0032648,2.264492563,0.122771359,1.221747688,0.100488309,0.919956664,NA
FBgn0032652,2.88107773,0.173574653,1.018206155,0.170471031,0.864639715,NA
FBgn0032668,5.914128103,0.661511642,0.759314489,0.871195864,0.383647218,NA
FBgn0032684,6.543191344,0.514671614,0.735368465,0.699882627,0.484000608,NA
FBgn0032692,3.62165364,1.472224518,0.990717261,1.486018844,0.137274137,NA
FBgn0032706,3.328697845,-0.678413261,0.946039779,-0.7171086,0.47330709,NA
FBgn0032707,4.995494742,1.030091799,0.804205602,1.280881154,0.200235413,NA
FBgn0032713,7.486581784,-0.506101355,0.691743127,-0.731631925,0.464393257,NA
FBgn0032733,2.748827186,0.067283288,1.143135405,0.058858546,0.953064776,NA
FBgn0032749,3.381942134,1.144919006,1.181661902,0.968905746,0.332592218,NA
FBgn0032754,3.401885789,0.417829033,1.0857131,0.384842951,0.700353775,NA
FBgn0032770,2.732134814,3.863336578,1.528661312,2.527267844,0.01149538,NA
FBgn0032788,2.475608821,-0.810421691,1.084530239,-0.747255965,0.454909068,NA
FBgn0032789,2.665099946,-0.170558289,1.08157254,-0.15769473,0.874697353,NA
FBgn0032803,5.057550293,-0.010891464,0.76905276,-0.014162181,0.988700592,NA
FBgn0032809,6.925959539,0.011140871,0.65939996,0.016895468,0.986520008,NA
FBgn0032839,5.902054822,0.380925548,0.801913712,0.475020619,0.634772277,NA
FBgn0032856,1.295908573,-0.20242518,1.573916322,-0.128612415,0.897664342,NA
FBgn0032857,5.633549882,1.029247161,0.774589868,1.328764037,0.18392583,NA
FBgn0032888,4.041689289,0.932878109,0.916019767,1.018403907,0.308486046,NA
FBgn0032898,2.324483905,-1.424344525,1.312976725,-1.084820848,0.27800101,NA
FBgn0032911,2.148819525,0.175743135,1.322890408,0.132847841,0.894313718,NA
FBgn0032913,1.397162291,-1.362157538,1.568906781,-0.868220824,0.385273456,NA
